,weeks,intervals,word_size,window_size,n_bins,function,bop_accuracy,bop_recall,bop_precision,bop_f1,bop_pos-rate,bop_neg-rate,boss_accuracy,boss_recall,boss_precision,boss_f1,boss_pos-rate,boss_neg-rate,saxvsm_accuracy,saxvsm_recall,saxvsm_precision,saxvsm_f1,saxvsm_pos-rate,saxvsm_neg-rate
54,9,168,50,0.5,10,avg,0.8139088729016786,0.16666666666666666,0.19038135880241144,0.1776864485725245,0.10551558752997602,0.8944844124700241,0.7031175059952038,0.373015873015873,0.16999216334138179,0.23337630338837015,0.2661870503597122,0.7338129496402878,0.7026378896882494,0.373015873015873,0.16958089668615983,0.23297537735096832,0.26666666666666666,0.7333333333333334
55,9,168,50,0.5,10,count,0.818705035971223,0.1706349206349206,0.1996452337468774,0.18366861234126497,0.10167865707434054,0.8983213429256595,0.7021582733812949,0.36111111111111116,0.16545366799544667,0.22676354980904448,0.2642685851318945,0.7357314148681056,0.7021582733812949,0.373015873015873,0.1693404323412179,0.23273651729001785,0.26714628297362114,0.7328537170263788
56,9,168,50,0.5,10,max,0.8163069544364508,0.1626984126984127,0.19132102026838868,0.1755722753236316,0.10215827338129496,0.897841726618705,0.7040767386091128,0.373015873015873,0.17060534806240077,0.2339641617294119,0.26522781774580334,0.7347721822541966,0.7026378896882494,0.373015873015873,0.16958089668615983,0.23297537735096832,0.26666666666666666,0.7333333333333334
57,9,168,50,0.5,14,avg,0.8220623501199041,0.1626984126984127,0.19999999999999998,0.17891039777832232,0.09640287769784173,0.9035971223021582,0.7026378896882494,0.373015873015873,0.16962588473205256,0.23303158503258356,0.26666666666666666,0.7333333333333334,0.7026378896882494,0.373015873015873,0.16958089668615983,0.23297537735096832,0.26666666666666666,0.7333333333333334
58,9,168,50,0.5,14,count,0.8134292565947243,0.17857142857142858,0.19714766135999015,0.18731666676499067,0.10887290167865708,0.891127098321343,0.704556354916067,0.36111111111111116,0.16678970596779008,0.22799236441073586,0.2618705035971223,0.7381294964028777,0.7026378896882494,0.373015873015873,0.16958089668615983,0.23297537735096832,0.26666666666666666,0.7333333333333334
59,9,168,50,0.5,14,max,0.8153477218225419,0.16666666666666666,0.19013532763532762,0.17733328856262232,0.1040767386091127,0.8959232613908873,0.7031175059952038,0.373015873015873,0.16999216334138179,0.23337630338837015,0.2661870503597122,0.7338129496402878,0.7026378896882494,0.373015873015873,0.16958089668615983,0.23297537735096832,0.26666666666666666,0.7333333333333334
60,17,14,10,0.2,10,avg,0.8453255017131669,0.13580246913580246,0.2342862693267006,0.17119746768115096,0.0680372001957905,0.9319627998042095,0.5188448360254528,0.691358024691358,0.1562328761391209,0.25486114406355187,0.5266764561918748,0.4733235438081253,0.6123348017621145,0.6213991769547326,0.17749248725608235,0.27609969436810045,0.41654429760156636,0.5834557023984336
61,17,14,10,0.2,10,count,0.8502202643171805,0.1646090534979424,0.2806617192331478,0.2073642591505187,0.069995105237396,0.930004894762604,0.15369554576603034,0.9382716049382717,0.11738891342079642,0.20867007954032224,0.9505628976994616,0.04943710230053842,0.6084189916789035,0.6337448559670782,0.17813107601839995,0.27807494382836856,0.42339696524718545,0.5766030347528145
62,17,14,10,0.2,10,max,0.8482623592755751,0.1522633744855967,0.26587301587301587,0.19285565868180332,0.06901615271659324,0.9309838472834068,0.6098874204601077,0.6213991769547326,0.1764198431632873,0.2748071777903102,0.4189916789035732,0.5810083210964269,0.6123348017621145,0.6213991769547326,0.17749248725608235,0.27609969436810045,0.41654429760156636,0.5834557023984336
63,17,14,10,0.2,14,avg,0.8453255017131669,0.15637860082304525,0.2568738229755179,0.19365079365079363,0.0729319627998042,0.9270680372001959,0.5849241311796377,0.6419753086419754,0.17011678988535306,0.26896145452598036,0.4488497307880568,0.5511502692119432,0.6123348017621145,0.6213991769547326,0.17749248725608235,0.27609969436810045,0.41654429760156636,0.5834557023984336
64,17,14,10,0.2,14,count,0.8467939304943709,0.14814814814814814,0.25207641196013286,0.18589592653637863,0.06950562897699462,0.9304943710230053,0.1943220753793441,0.9012345679012346,0.11896909224468062,0.21018961974661995,0.9011257953989231,0.09887420460107683,0.6123348017621145,0.6296296296296297,0.17906282814241567,0.2788098443363823,0.4185022026431718,0.5814977973568282
